"DateMonth","Category","PdDistrict","Count"
"2014-10","OTHER OFFENSES","RICHMOND",97
"2014-10","ROBBERY","RICHMOND",14
"2014-10","RUNAWAY","RICHMOND",1
"2014-10","SECONDARY CODES","RICHMOND",13
"2014-10","SEX OFFENSES, FORCIBLE","RICHMOND",1
"2014-10","STOLEN PROPERTY","RICHMOND",4
"2014-10","SUSPICIOUS OCC","RICHMOND",34
"2014-10","TRESPASS","RICHMOND",2
"2014-10","VANDALISM","RICHMOND",28
"2014-10","VEHICLE THEFT","RICHMOND",39
"2014-10","WARRANTS","RICHMOND",19
"2014-10","WEAPON LAWS","RICHMOND",1
"2014-10","ARSON","SOUTHERN",3
"2014-10","ASSAULT","SOUTHERN",192
"2014-10","BAD CHECKS","SOUTHERN",1
"2014-10","BRIBERY","SOUTHERN",1
"2014-10","BURGLARY","SOUTHERN",84
"2014-10","DISORDERLY CONDUCT","SOUTHERN",3
"2014-10","DRIVING UNDER THE INFLUENCE","SOUTHERN",4
"2014-10","DRUG/NARCOTIC","SOUTHERN",44
"2014-10","DRUNKENNESS","SOUTHERN",8
"2014-10","EMBEZZLEMENT","SOUTHERN",3
"2014-10","FORGERY/COUNTERFEITING","SOUTHERN",14
"2014-10","FRAUD","SOUTHERN",58
"2014-10","KIDNAPPING","SOUTHERN",8
"2014-10","LARCENY/THEFT","SOUTHERN",966
"2014-10","LOITERING","SOUTHERN",1
"2014-10","MISSING PERSON","SOUTHERN",75
"2014-10","NON-CRIMINAL","SOUTHERN",378
"2014-10","OTHER OFFENSES","SOUTHERN",269
"2014-10","ROBBERY","SOUTHERN",54
"2014-10","RUNAWAY","SOUTHERN",2
"2014-10","SECONDARY CODES","SOUTHERN",22
"2014-10","SEX OFFENSES, FORCIBLE","SOUTHERN",15
"2014-10","STOLEN PROPERTY","SOUTHERN",12
"2014-10","SUICIDE","SOUTHERN",1
"2014-10","SUSPICIOUS OCC","SOUTHERN",79
"2014-10","TRESPASS","SOUTHERN",16
"2014-10","VANDALISM","SOUTHERN",120
"2014-10","VEHICLE THEFT","SOUTHERN",48
"2014-10","WARRANTS","SOUTHERN",109
"2014-10","WEAPON LAWS","SOUTHERN",24
"2014-10","ARSON","TARAVAL",3
"2014-10","ASSAULT","TARAVAL",62
"2014-10","BURGLARY","TARAVAL",53
"2014-10","DISORDERLY CONDUCT","TARAVAL",2
"2014-10","DRIVING UNDER THE INFLUENCE","TARAVAL",4
"2014-10","DRUG/NARCOTIC","TARAVAL",20
"2014-10","DRUNKENNESS","TARAVAL",3
"2014-10","EMBEZZLEMENT","TARAVAL",3
"2014-10","EXTORTION","TARAVAL",1
"2014-10","FAMILY OFFENSES","TARAVAL",3
"2014-10","FORGERY/COUNTERFEITING","TARAVAL",2
"2014-10","FRAUD","TARAVAL",20
"2014-10","KIDNAPPING","TARAVAL",3
"2014-10","LARCENY/THEFT","TARAVAL",205
"2014-10","LOITERING","TARAVAL",1
"2014-10","MISSING PERSON","TARAVAL",29
"2014-10","NON-CRIMINAL","TARAVAL",132
"2014-10","OTHER OFFENSES","TARAVAL",141
"2014-10","ROBBERY","TARAVAL",26
"2014-10","SECONDARY CODES","TARAVAL",21
"2014-10","SEX OFFENSES, FORCIBLE","TARAVAL",3
"2014-10","STOLEN PROPERTY","TARAVAL",6
"2014-10","SUICIDE","TARAVAL",2
"2014-10","SUSPICIOUS OCC","TARAVAL",43
"2014-10","TRESPASS","TARAVAL",5
"2014-10","VANDALISM","TARAVAL",56
"2014-10","VEHICLE THEFT","TARAVAL",53
"2014-10","WARRANTS","TARAVAL",17
"2014-10","WEAPON LAWS","TARAVAL",7
"2014-10","ARSON","TENDERLOIN",1
"2014-10","ASSAULT","TENDERLOIN",134
"2014-10","BURGLARY","TENDERLOIN",24
"2014-10","DISORDERLY CONDUCT","TENDERLOIN",1
"2014-10","DRIVING UNDER THE INFLUENCE","TENDERLOIN",2
"2014-10","DRUG/NARCOTIC","TENDERLOIN",85
"2014-10","DRUNKENNESS","TENDERLOIN",2
"2014-10","EMBEZZLEMENT","TENDERLOIN",2
"2014-10","FAMILY OFFENSES","TENDERLOIN",1
"2014-10","FORGERY/COUNTERFEITING","TENDERLOIN",4
"2014-10","FRAUD","TENDERLOIN",24
"2014-10","GAMBLING","TENDERLOIN",1
"2014-10","KIDNAPPING","TENDERLOIN",4
"2014-10","LARCENY/THEFT","TENDERLOIN",164
"2014-10","LIQUOR LAWS","TENDERLOIN",1
"2014-10","MISSING PERSON","TENDERLOIN",14
"2014-10","NON-CRIMINAL","TENDERLOIN",126
"2014-10","OTHER OFFENSES","TENDERLOIN",136
"2014-10","ROBBERY","TENDERLOIN",40
"2014-10","RUNAWAY","TENDERLOIN",1
"2014-10","SECONDARY CODES","TENDERLOIN",11
"2014-10","SEX OFFENSES, FORCIBLE","TENDERLOIN",5
"2014-10","STOLEN PROPERTY","TENDERLOIN",4
"2014-10","SUSPICIOUS OCC","TENDERLOIN",37
"2014-10","TRESPASS","TENDERLOIN",8
"2014-10","VANDALISM","TENDERLOIN",16
"2014-10","VEHICLE THEFT","TENDERLOIN",12
"2014-10","WARRANTS","TENDERLOIN",62
"2014-10","WEAPON LAWS","TENDERLOIN",13
"2014-11","ARSON","BAYVIEW",6
"2014-11","ASSAULT","BAYVIEW",116
"2014-11","BRIBERY","BAYVIEW",1
"2014-11","BURGLARY","BAYVIEW",48
"2014-11","DISORDERLY CONDUCT","BAYVIEW",3
"2014-11","DRIVING UNDER THE INFLUENCE","BAYVIEW",1
"2014-11","DRUG/NARCOTIC","BAYVIEW",31
"2014-11","EMBEZZLEMENT","BAYVIEW",1
"2014-11","FORGERY/COUNTERFEITING","BAYVIEW",3
"2014-11","FRAUD","BAYVIEW",9
"2014-11","GAMBLING","BAYVIEW",1
"2014-11","KIDNAPPING","BAYVIEW",6
"2014-11","LARCENY/THEFT","BAYVIEW",174
"2014-11","LIQUOR LAWS","BAYVIEW",1
"2014-11","MISSING PERSON","BAYVIEW",40
"2014-11","NON-CRIMINAL","BAYVIEW",87
"2014-11","OTHER OFFENSES","BAYVIEW",186
"2014-11","PROSTITUTION","BAYVIEW",1
"2014-11","ROBBERY","BAYVIEW",22
"2014-11","RUNAWAY","BAYVIEW",1
"2014-11","SECONDARY CODES","BAYVIEW",25
"2014-11","SEX OFFENSES, FORCIBLE","BAYVIEW",7
"2014-11","STOLEN PROPERTY","BAYVIEW",9
"2014-11","SUICIDE","BAYVIEW",1
"2014-11","SUSPICIOUS OCC","BAYVIEW",40
"2014-11","TRESPASS","BAYVIEW",5
"2014-11","VANDALISM","BAYVIEW",75
"2014-11","VEHICLE THEFT","BAYVIEW",82
"2014-11","WARRANTS","BAYVIEW",56
"2014-11","WEAPON LAWS","BAYVIEW",20
"2014-11","ARSON","CENTRAL",4
"2014-11","ASSAULT","CENTRAL",107
"2014-11","BAD CHECKS","CENTRAL",1
"2014-11","BRIBERY","CENTRAL",1
"2014-11","BURGLARY","CENTRAL",50
"2014-11","DISORDERLY CONDUCT","CENTRAL",4
"2014-11","DRUG/NARCOTIC","CENTRAL",16
"2014-11","DRUNKENNESS","CENTRAL",6
"2014-11","EMBEZZLEMENT","CENTRAL",2
"2014-11","FORGERY/COUNTERFEITING","CENTRAL",7
"2014-11","FRAUD","CENTRAL",39
"2014-11","GAMBLING","CENTRAL",1
"2014-11","KIDNAPPING","CENTRAL",4
"2014-11","LARCENY/THEFT","CENTRAL",514
"2014-11","MISSING PERSON","CENTRAL",32
"2014-11","NON-CRIMINAL","CENTRAL",179
"2014-11","OTHER OFFENSES","CENTRAL",130
"2014-11","PROSTITUTION","CENTRAL",40
"2014-11","ROBBERY","CENTRAL",30
"2014-11","SECONDARY CODES","CENTRAL",10
"2014-11","SEX OFFENSES, FORCIBLE","CENTRAL",14
"2014-11","STOLEN PROPERTY","CENTRAL",12
"2014-11","SUICIDE","CENTRAL",1
"2014-11","SUSPICIOUS OCC","CENTRAL",41
"2014-11","TRESPASS","CENTRAL",10
"2014-11","VANDALISM","CENTRAL",82
"2014-11","VEHICLE THEFT","CENTRAL",46
"2014-11","WARRANTS","CENTRAL",41
"2014-11","WEAPON LAWS","CENTRAL",9
"2014-11","ARSON","INGLESIDE",2
"2014-11","ASSAULT","INGLESIDE",116
"2014-11","BURGLARY","INGLESIDE",47
"2014-11","DISORDERLY CONDUCT","INGLESIDE",1
"2014-11","DRIVING UNDER THE INFLUENCE","INGLESIDE",2
"2014-11","DRUG/NARCOTIC","INGLESIDE",25
"2014-11","DRUNKENNESS","INGLESIDE",2
"2014-11","EXTORTION","INGLESIDE",1
"2014-11","FORGERY/COUNTERFEITING","INGLESIDE",1
"2014-11","FRAUD","INGLESIDE",24
"2014-11","KIDNAPPING","INGLESIDE",5
"2014-11","LARCENY/THEFT","INGLESIDE",190
"2014-11","MISSING PERSON","INGLESIDE",39
"2014-11","NON-CRIMINAL","INGLESIDE",91
"2014-11","OTHER OFFENSES","INGLESIDE",165
"2014-11","PROSTITUTION","INGLESIDE",1
"2014-11","ROBBERY","INGLESIDE",27
"2014-11","RUNAWAY","INGLESIDE",1
"2014-11","SECONDARY CODES","INGLESIDE",24
"2014-11","SEX OFFENSES, FORCIBLE","INGLESIDE",7
"2014-11","STOLEN PROPERTY","INGLESIDE",13
"2014-11","SUSPICIOUS OCC","INGLESIDE",50
"2014-11","TRESPASS","INGLESIDE",1
"2014-11","VANDALISM","INGLESIDE",54
"2014-11","VEHICLE THEFT","INGLESIDE",116
"2014-11","WARRANTS","INGLESIDE",33
"2014-11","WEAPON LAWS","INGLESIDE",13
"2014-11","ARSON","MISSION",3
"2014-11","ASSAULT","MISSION",162
"2014-11","BAD CHECKS","MISSION",1
"2014-11","BRIBERY","MISSION",2
"2014-11","BURGLARY","MISSION",52
"2014-11","DISORDERLY CONDUCT","MISSION",6
"2014-11","DRIVING UNDER THE INFLUENCE","MISSION",5
"2014-11","DRUG/NARCOTIC","MISSION",58
"2014-11","DRUNKENNESS","MISSION",14
"2014-11","EMBEZZLEMENT","MISSION",1
"2014-11","FAMILY OFFENSES","MISSION",1
"2014-11","FORGERY/COUNTERFEITING","MISSION",4
"2014-11","FRAUD","MISSION",36
"2014-11","KIDNAPPING","MISSION",9
"2014-11","LARCENY/THEFT","MISSION",263
"2014-11","LIQUOR LAWS","MISSION",1
"2014-11","LOITERING","MISSION",3
"2014-11","MISSING PERSON","MISSION",41
"2014-11","NON-CRIMINAL","MISSION",233
"2014-11","OTHER OFFENSES","MISSION",272
"2014-11","PROSTITUTION","MISSION",2
"2014-11","ROBBERY","MISSION",40
"2014-11","SECONDARY CODES","MISSION",18
"2014-11","SEX OFFENSES, FORCIBLE","MISSION",24
"2014-11","STOLEN PROPERTY","MISSION",11
"2014-11","SUICIDE","MISSION",1
"2014-11","SUSPICIOUS OCC","MISSION",50
"2014-11","TRESPASS","MISSION",23
"2014-11","VANDALISM","MISSION",63
"2014-11","VEHICLE THEFT","MISSION",85
"2014-11","WARRANTS","MISSION",93
"2014-11","WEAPON LAWS","MISSION",23
"2014-11","ARSON","NORTHERN",1
"2014-11","ASSAULT","NORTHERN",120
"2014-11","BURGLARY","NORTHERN",58
"2014-11","DISORDERLY CONDUCT","NORTHERN",4
"2014-11","DRIVING UNDER THE INFLUENCE","NORTHERN",4
"2014-11","DRUG/NARCOTIC","NORTHERN",42
"2014-11","DRUNKENNESS","NORTHERN",5
"2014-11","EMBEZZLEMENT","NORTHERN",2
"2014-11","FORGERY/COUNTERFEITING","NORTHERN",7
"2014-11","FRAUD","NORTHERN",28
"2014-11","KIDNAPPING","NORTHERN",5
"2014-11","LARCENY/THEFT","NORTHERN",608
"2014-11","LIQUOR LAWS","NORTHERN",2
"2014-11","MISSING PERSON","NORTHERN",22
"2014-11","NON-CRIMINAL","NORTHERN",154
"2014-11","OTHER OFFENSES","NORTHERN",161
"2014-11","ROBBERY","NORTHERN",31
"2014-11","SECONDARY CODES","NORTHERN",11
"2014-11","SEX OFFENSES, FORCIBLE","NORTHERN",10
"2014-11","STOLEN PROPERTY","NORTHERN",9
"2014-11","SUICIDE","NORTHERN",1
"2014-11","SUSPICIOUS OCC","NORTHERN",52
"2014-11","TRESPASS","NORTHERN",7
"2014-11","VANDALISM","NORTHERN",86
"2014-11","VEHICLE THEFT","NORTHERN",64
"2014-11","WARRANTS","NORTHERN",47
"2014-11","WEAPON LAWS","NORTHERN",11
"2014-11","ARSON","PARK",4
"2014-11","ASSAULT","PARK",43
"2014-11","BURGLARY","PARK",37
"2014-11","DISORDERLY CONDUCT","PARK",1
"2014-11","DRIVING UNDER THE INFLUENCE","PARK",4
"2014-11","DRUG/NARCOTIC","PARK",19
"2014-11","DRUNKENNESS","PARK",2
"2014-11","FORGERY/COUNTERFEITING","PARK",2
"2014-11","FRAUD","PARK",12
"2014-11","KIDNAPPING","PARK",2
"2014-11","LARCENY/THEFT","PARK",177
"2014-11","MISSING PERSON","PARK",26
"2014-11","NON-CRIMINAL","PARK",104
"2014-11","OTHER OFFENSES","PARK",83
"2014-11","PROSTITUTION","PARK",1
"2014-11","ROBBERY","PARK",9
"2014-11","RUNAWAY","PARK",3
"2014-11","SECONDARY CODES","PARK",7
"2014-11","SEX OFFENSES, FORCIBLE","PARK",1
"2014-11","STOLEN PROPERTY","PARK",1
"2014-11","SUSPICIOUS OCC","PARK",11
"2014-11","TRESPASS","PARK",1
"2014-11","VANDALISM","PARK",36
"2014-11","VEHICLE THEFT","PARK",41
"2014-11","WARRANTS","PARK",31
"2014-11","WEAPON LAWS","PARK",5
"2014-11","ARSON","RICHMOND",2
"2014-11","ASSAULT","RICHMOND",31
"2014-11","BURGLARY","RICHMOND",18
"2014-11","DRIVING UNDER THE INFLUENCE","RICHMOND",12
"2014-11","DRUG/NARCOTIC","RICHMOND",7
"2014-11","DRUNKENNESS","RICHMOND",3
"2014-11","EMBEZZLEMENT","RICHMOND",1
"2014-11","FORGERY/COUNTERFEITING","RICHMOND",3
"2014-11","FRAUD","RICHMOND",16
"2014-11","KIDNAPPING","RICHMOND",2
"2014-11","LARCENY/THEFT","RICHMOND",167
"2014-11","LIQUOR LAWS","RICHMOND",2
"2014-11","MISSING PERSON","RICHMOND",16
"2014-11","NON-CRIMINAL","RICHMOND",107
"2014-11","OTHER OFFENSES","RICHMOND",99
"2014-11","ROBBERY","RICHMOND",12
"2014-11","SECONDARY CODES","RICHMOND",8
"2014-11","STOLEN PROPERTY","RICHMOND",2
"2014-11","SUSPICIOUS OCC","RICHMOND",27
"2014-11","TRESPASS","RICHMOND",4
"2014-11","VANDALISM","RICHMOND",29
"2014-11","VEHICLE THEFT","RICHMOND",39
"2014-11","WARRANTS","RICHMOND",12
"2014-11","WEAPON LAWS","RICHMOND",3
"2014-11","ARSON","SOUTHERN",2
"2014-11","ASSAULT","SOUTHERN",134
"2014-11","BURGLARY","SOUTHERN",77
"2014-11","DISORDERLY CONDUCT","SOUTHERN",2
"2014-11","DRIVING UNDER THE INFLUENCE","SOUTHERN",2
"2014-11","DRUG/NARCOTIC","SOUTHERN",55
"2014-11","DRUNKENNESS","SOUTHERN",4
"2014-11","EMBEZZLEMENT","SOUTHERN",3
"2014-11","FAMILY OFFENSES","SOUTHERN",1
"2014-11","FORGERY/COUNTERFEITING","SOUTHERN",19
"2014-11","FRAUD","SOUTHERN",40
"2014-11","KIDNAPPING","SOUTHERN",4
"2014-11","LARCENY/THEFT","SOUTHERN",1034
"2014-11","LIQUOR LAWS","SOUTHERN",1
"2014-11","LOITERING","SOUTHERN",1
"2014-11","MISSING PERSON","SOUTHERN",62
"2014-11","NON-CRIMINAL","SOUTHERN",287
"2014-11","OTHER OFFENSES","SOUTHERN",224
"2014-11","PROSTITUTION","SOUTHERN",17
"2014-11","ROBBERY","SOUTHERN",46
"2014-11","RUNAWAY","SOUTHERN",2
"2014-11","SECONDARY CODES","SOUTHERN",15
"2014-11","SEX OFFENSES, FORCIBLE","SOUTHERN",7
"2014-11","STOLEN PROPERTY","SOUTHERN",15
"2014-11","SUICIDE","SOUTHERN",1
"2014-11","SUSPICIOUS OCC","SOUTHERN",61
"2014-11","TRESPASS","SOUTHERN",12
"2014-11","VANDALISM","SOUTHERN",120
"2014-11","VEHICLE THEFT","SOUTHERN",47
"2014-11","WARRANTS","SOUTHERN",100
"2014-11","WEAPON LAWS","SOUTHERN",18
"2014-11","ARSON","TARAVAL",2
"2014-11","ASSAULT","TARAVAL",61
"2014-11","BURGLARY","TARAVAL",60
"2014-11","DISORDERLY CONDUCT","TARAVAL",1
"2014-11","DRIVING UNDER THE INFLUENCE","TARAVAL",5
"2014-11","DRUG/NARCOTIC","TARAVAL",13
"2014-11","DRUNKENNESS","TARAVAL",4
"2014-11","EMBEZZLEMENT","TARAVAL",2
"2014-11","FORGERY/COUNTERFEITING","TARAVAL",5
"2014-11","FRAUD","TARAVAL",34
"2014-11","KIDNAPPING","TARAVAL",4
"2014-11","LARCENY/THEFT","TARAVAL",209
"2014-11","LIQUOR LAWS","TARAVAL",2
"2014-11","MISSING PERSON","TARAVAL",26
"2014-11","NON-CRIMINAL","TARAVAL",125
"2014-11","OTHER OFFENSES","TARAVAL",140
"2014-11","ROBBERY","TARAVAL",10
"2014-11","RUNAWAY","TARAVAL",1
"2014-11","SECONDARY CODES","TARAVAL",19
"2014-11","SEX OFFENSES, FORCIBLE","TARAVAL",2
"2014-11","STOLEN PROPERTY","TARAVAL",2
"2014-11","SUSPICIOUS OCC","TARAVAL",34
"2014-11","TRESPASS","TARAVAL",12
"2014-11","VANDALISM","TARAVAL",48
"2014-11","VEHICLE THEFT","TARAVAL",42
"2014-11","WARRANTS","TARAVAL",25
"2014-11","WEAPON LAWS","TARAVAL",6
"2014-11","ARSON","TENDERLOIN",2
"2014-11","ASSAULT","TENDERLOIN",99
"2014-11","BRIBERY","TENDERLOIN",1
"2014-11","BURGLARY","TENDERLOIN",16
"2014-11","DISORDERLY CONDUCT","TENDERLOIN",4
"2014-11","DRUG/NARCOTIC","TENDERLOIN",66
"2014-11","DRUNKENNESS","TENDERLOIN",4
"2014-11","FORGERY/COUNTERFEITING","TENDERLOIN",3
"2014-11","FRAUD","TENDERLOIN",13
"2014-11","KIDNAPPING","TENDERLOIN",3
"2014-11","LARCENY/THEFT","TENDERLOIN",160
"2014-11","LIQUOR LAWS","TENDERLOIN",2
"2014-11","MISSING PERSON","TENDERLOIN",13
"2014-11","NON-CRIMINAL","TENDERLOIN",128
"2014-11","OTHER OFFENSES","TENDERLOIN",119
"2014-11","ROBBERY","TENDERLOIN",37
"2014-11","SECONDARY CODES","TENDERLOIN",10
"2014-11","SEX OFFENSES, FORCIBLE","TENDERLOIN",4
"2014-11","STOLEN PROPERTY","TENDERLOIN",6
"2014-11","SUSPICIOUS OCC","TENDERLOIN",39
"2014-11","TRESPASS","TENDERLOIN",8
"2014-11","VANDALISM","TENDERLOIN",18
"2014-11","VEHICLE THEFT","TENDERLOIN",4
"2014-11","WARRANTS","TENDERLOIN",67
"2014-11","WEAPON LAWS","TENDERLOIN",10
"2014-12","ARSON","BAYVIEW",2
"2014-12","ASSAULT","BAYVIEW",118
"2014-12","BAD CHECKS","BAYVIEW",1
"2014-12","BRIBERY","BAYVIEW",1
"2014-12","BURGLARY","BAYVIEW",37
"2014-12","DRIVING UNDER THE INFLUENCE","BAYVIEW",2
"2014-12","DRUG/NARCOTIC","BAYVIEW",21
"2014-12","DRUNKENNESS","BAYVIEW",1
"2014-12","EMBEZZLEMENT","BAYVIEW",1
"2014-12","FORGERY/COUNTERFEITING","BAYVIEW",2
"2014-12","FRAUD","BAYVIEW",9
"2014-12","KIDNAPPING","BAYVIEW",9
"2014-12","LARCENY/THEFT","BAYVIEW",182
"2014-12","MISSING PERSON","BAYVIEW",42
"2014-12","NON-CRIMINAL","BAYVIEW",92
"2014-12","OTHER OFFENSES","BAYVIEW",167
"2014-12","PROSTITUTION","BAYVIEW",1
"2014-12","ROBBERY","BAYVIEW",17
"2014-12","RUNAWAY","BAYVIEW",1
"2014-12","SECONDARY CODES","BAYVIEW",30
"2014-12","SEX OFFENSES, FORCIBLE","BAYVIEW",8
"2014-12","STOLEN PROPERTY","BAYVIEW",3
"2014-12","SUSPICIOUS OCC","BAYVIEW",25
"2014-12","TRESPASS","BAYVIEW",12
"2014-12","VANDALISM","BAYVIEW",75
"2014-12","VEHICLE THEFT","BAYVIEW",73
"2014-12","WARRANTS","BAYVIEW",61
"2014-12","WEAPON LAWS","BAYVIEW",24
"2014-12","ASSAULT","CENTRAL",89
"2014-12","BURGLARY","CENTRAL",61
"2014-12","DISORDERLY CONDUCT","CENTRAL",2
"2014-12","DRUG/NARCOTIC","CENTRAL",12
"2014-12","DRUNKENNESS","CENTRAL",2
"2014-12","EMBEZZLEMENT","CENTRAL",2
"2014-12","FORGERY/COUNTERFEITING","CENTRAL",9
"2014-12","FRAUD","CENTRAL",44
"2014-12","KIDNAPPING","CENTRAL",4
"2014-12","LARCENY/THEFT","CENTRAL",601
"2014-12","LIQUOR LAWS","CENTRAL",2
"2014-12","MISSING PERSON","CENTRAL",31
"2014-12","NON-CRIMINAL","CENTRAL",210
"2014-12","OTHER OFFENSES","CENTRAL",132
"2014-12","PROSTITUTION","CENTRAL",9
"2014-12","ROBBERY","CENTRAL",31
"2014-12","SECONDARY CODES","CENTRAL",10
"2014-12","SEX OFFENSES, FORCIBLE","CENTRAL",5
"2014-12","STOLEN PROPERTY","CENTRAL",17
"2014-12","SUICIDE","CENTRAL",3
"2014-12","SUSPICIOUS OCC","CENTRAL",46
"2014-12","TRESPASS","CENTRAL",13
"2014-12","VANDALISM","CENTRAL",79
"2014-12","VEHICLE THEFT","CENTRAL",38
"2014-12","WARRANTS","CENTRAL",42
"2014-12","WEAPON LAWS","CENTRAL",6
"2014-12","ARSON","INGLESIDE",4
"2014-12","ASSAULT","INGLESIDE",83
"2014-12","BURGLARY","INGLESIDE",67
"2014-12","DISORDERLY CONDUCT","INGLESIDE",4
"2014-12","DRUG/NARCOTIC","INGLESIDE",11
"2014-12","DRUNKENNESS","INGLESIDE",3
"2014-12","EMBEZZLEMENT","INGLESIDE",1
"2014-12","FAMILY OFFENSES","INGLESIDE",1
"2014-12","FORGERY/COUNTERFEITING","INGLESIDE",4
"2014-12","FRAUD","INGLESIDE",18
"2014-12","GAMBLING","INGLESIDE",1
"2014-12","KIDNAPPING","INGLESIDE",3
"2014-12","LARCENY/THEFT","INGLESIDE",169
"2014-12","LIQUOR LAWS","INGLESIDE",1
"2014-12","MISSING PERSON","INGLESIDE",32
"2014-12","NON-CRIMINAL","INGLESIDE",95
"2014-12","OTHER OFFENSES","INGLESIDE",128
"2014-12","PROSTITUTION","INGLESIDE",1
"2014-12","ROBBERY","INGLESIDE",37
"2014-12","RUNAWAY","INGLESIDE",2
"2014-12","SECONDARY CODES","INGLESIDE",21
"2014-12","SEX OFFENSES, FORCIBLE","INGLESIDE",6
"2014-12","STOLEN PROPERTY","INGLESIDE",2
"2014-12","SUICIDE","INGLESIDE",1
"2014-12","SUSPICIOUS OCC","INGLESIDE",39
"2014-12","TRESPASS","INGLESIDE",9
"2014-12","VANDALISM","INGLESIDE",57
"2014-12","VEHICLE THEFT","INGLESIDE",123
"2014-12","WARRANTS","INGLESIDE",24
"2014-12","WEAPON LAWS","INGLESIDE",8
"2014-12","ARSON","MISSION",7
"2014-12","ASSAULT","MISSION",141
"2014-12","BRIBERY","MISSION",2
"2014-12","BURGLARY","MISSION",48
"2014-12","DISORDERLY CONDUCT","MISSION",11
"2014-12","DRIVING UNDER THE INFLUENCE","MISSION",4
"2014-12","DRUG/NARCOTIC","MISSION",40
"2014-12","DRUNKENNESS","MISSION",9
"2014-12","FAMILY OFFENSES","MISSION",2
"2014-12","FORGERY/COUNTERFEITING","MISSION",10
"2014-12","FRAUD","MISSION",26
"2014-12","KIDNAPPING","MISSION",4
"2014-12","LARCENY/THEFT","MISSION",229
"2014-12","LIQUOR LAWS","MISSION",2
"2014-12","MISSING PERSON","MISSION",37
"2014-12","NON-CRIMINAL","MISSION",179
"2014-12","OTHER OFFENSES","MISSION",196
"2014-12","PROSTITUTION","MISSION",8
"2014-12","ROBBERY","MISSION",39
"2014-12","RUNAWAY","MISSION",1
"2014-12","SECONDARY CODES","MISSION",11
"2014-12","SEX OFFENSES, FORCIBLE","MISSION",19
"2014-12","STOLEN PROPERTY","MISSION",15
"2014-12","SUSPICIOUS OCC","MISSION",49
"2014-12","TRESPASS","MISSION",11
"2014-12","VANDALISM","MISSION",50
"2014-12","VEHICLE THEFT","MISSION",95
"2014-12","WARRANTS","MISSION",72
"2014-12","WEAPON LAWS","MISSION",24
"2014-12","ARSON","NORTHERN",2
"2014-12","ASSAULT","NORTHERN",123
"2014-12","BAD CHECKS","NORTHERN",1
"2014-12","BRIBERY","NORTHERN",1
"2014-12","BURGLARY","NORTHERN",71
"2014-12","DISORDERLY CONDUCT","NORTHERN",4
"2014-12","DRIVING UNDER THE INFLUENCE","NORTHERN",1
"2014-12","DRUG/NARCOTIC","NORTHERN",21
"2014-12","DRUNKENNESS","NORTHERN",4
"2014-12","FAMILY OFFENSES","NORTHERN",1
"2014-12","FORGERY/COUNTERFEITING","NORTHERN",9
"2014-12","FRAUD","NORTHERN",26
"2014-12","KIDNAPPING","NORTHERN",5
"2014-12","LARCENY/THEFT","NORTHERN",698
"2014-12","LIQUOR LAWS","NORTHERN",1
"2014-12","MISSING PERSON","NORTHERN",26
"2014-12","NON-CRIMINAL","NORTHERN",169
"2014-12","OTHER OFFENSES","NORTHERN",162
"2014-12","PROSTITUTION","NORTHERN",2
"2014-12","ROBBERY","NORTHERN",38
"2014-12","RUNAWAY","NORTHERN",1
"2014-12","SECONDARY CODES","NORTHERN",9
"2014-12","SEX OFFENSES, FORCIBLE","NORTHERN",17
"2014-12","STOLEN PROPERTY","NORTHERN",12
"2014-12","SUSPICIOUS OCC","NORTHERN",42
"2014-12","TRESPASS","NORTHERN",16
"2014-12","VANDALISM","NORTHERN",87
"2014-12","VEHICLE THEFT","NORTHERN",71
"2014-12","WARRANTS","NORTHERN",48
"2014-12","WEAPON LAWS","NORTHERN",8
"2014-12","ARSON","PARK",1
"2014-12","ASSAULT","PARK",38
"2014-12","BURGLARY","PARK",38
"2014-12","DRIVING UNDER THE INFLUENCE","PARK",1
"2014-12","DRUG/NARCOTIC","PARK",7
"2014-12","DRUNKENNESS","PARK",2
"2014-12","EMBEZZLEMENT","PARK",1
"2014-12","FORGERY/COUNTERFEITING","PARK",3
"2014-12","FRAUD","PARK",12
"2014-12","KIDNAPPING","PARK",1
"2014-12","LARCENY/THEFT","PARK",156
"2014-12","LIQUOR LAWS","PARK",3
"2014-12","MISSING PERSON","PARK",33
"2014-12","NON-CRIMINAL","PARK",95
"2014-12","OTHER OFFENSES","PARK",82
"2014-12","ROBBERY","PARK",7
"2014-12","RUNAWAY","PARK",1
"2014-12","SECONDARY CODES","PARK",8
"2014-12","STOLEN PROPERTY","PARK",3
"2014-12","SUICIDE","PARK",1
"2014-12","SUSPICIOUS OCC","PARK",8
"2014-12","TRESPASS","PARK",3
"2014-12","VANDALISM","PARK",33
"2014-12","VEHICLE THEFT","PARK",42
"2014-12","WARRANTS","PARK",29
"2014-12","WEAPON LAWS","PARK",12
"2014-12","ARSON","RICHMOND",4
"2014-12","ASSAULT","RICHMOND",42
"2014-12","BURGLARY","RICHMOND",25
"2014-12","DISORDERLY CONDUCT","RICHMOND",1
"2014-12","DRIVING UNDER THE INFLUENCE","RICHMOND",3
"2014-12","DRUG/NARCOTIC","RICHMOND",8
"2014-12","DRUNKENNESS","RICHMOND",5
"2014-12","EMBEZZLEMENT","RICHMOND",1
"2014-12","EXTORTION","RICHMOND",1
